Quarter,Quarter Sort Val,College,Department,Major,NewFreshman-M,NewFreshman-F,NewFreshman-Total,Freshman-M,Freshman-F,Freshman-Total,Sophomore-M,Sophomore-F,Sophomore-Total,Junior-M,Junior-F,Junior-Total,Senior-M,Senior-F,Senior-Total,Special-M,Special-F,Special-Total,Total-M,Total-F,Total
wi14,141,WARREN,THEA,Theatre,0,0,0,0,0,0,0,0,0,0,1,1,4,2,6,0,0,0,4,3,7
wi14,141,WARREN,UNAF,IntcampVis,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3
wi14,141,WARREN,UNAF,Limited St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
wi14,141,WARREN,UNAF,UndecHumAr,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
wi14,141,WARREN,UNAF,Undeclared,0,0,0,23,12,35,16,8,24,1,0,1,0,0,0,0,0,0,40,20,60
wi14,141,WARREN,UNAF,UndecPhysS,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
wi14,141,WARREN,UNAF,UndecSocSc,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,2,1,3
wi14,141,WARREN,USP,Urb Stu&Pl,0,0,0,0,0,0,1,1,2,2,1,3,4,1,5,0,0,0,7,3,10
wi14,141,WARREN,VIS,Art Hst/Cr,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,2
wi14,141,WARREN,VIS,Media,0,0,0,0,0,0,2,2,4,5,3,8,3,4,7,0,0,0,10,9,19
wi14,141,WARREN,VIS,Studio VA,0,0,0,0,0,0,0,1,1,1,0,1,2,2,4,0,0,0,3,3,6
wi14,141,WARREN,VIS,VA-CompArt,0,0,0,1,0,1,0,0,0,1,1,2,1,0,1,0,0,0,3,1,4
wi13,131,MARSHALL,ANTH,Anth-Arch,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,0,0,2,2,4
wi13,131,MARSHALL,ANTH,Anth-Biol,0,0,0,0,0,0,0,0,0,0,7,7,4,4,8,0,0,0,4,11,15
wi13,131,MARSHALL,ANTH,Anth-Soci,0,0,0,0,2,2,0,1,1,0,1,1,0,5,5,0,0,0,0,9,9
wi13,131,MARSHALL,BENG,Bioen:Binf,0,0,0,2,1,3,2,4,6,1,1,2,4,3,7,0,0,0,9,9,18
wi13,131,MARSHALL,BENG,Bioeng:PM,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,3,4,7
wi13,131,MARSHALL,BENG,BioengBiot,0,0,0,0,2,2,7,1,8,4,3,7,14,10,24,0,0,0,25,16,41
wi13,131,MARSHALL,BENG,Bioengin,0,0,0,0,0,0,2,4,6,4,3,7,4,2,6,0,0,0,10,9,19
wi13,131,MARSHALL,BIOL,Bioc/CellB,0,0,0,2,9,11,8,17,25,9,16,25,28,40,68,0,0,0,47,82,129
wi13,131,MARSHALL,BIOL,BiolBioinf,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,2
wi13,131,MARSHALL,BIOL,Ec/Beh/Evo,0,0,0,0,0,0,0,0,0,3,1,4,1,3,4,0,0,0,4,4,8
wi13,131,MARSHALL,BIOL,Genl Biol,0,0,0,0,7,7,5,14,19,6,14,20,32,59,91,0,0,0,43,94,137
wi13,131,MARSHALL,BIOL,Human Bio,0,0,0,5,21,26,15,32,47,17,29,46,38,58,96,0,0,0,75,140,215
wi13,131,MARSHALL,BIOL,Microbiol,0,0,0,1,0,1,0,2,2,0,3,3,5,8,13,0,0,0,6,13,19
wi13,131,MARSHALL,BIOL,Molec Biol,0,0,0,2,0,2,2,2,4,0,0,0,3,2,5,0,0,0,7,4,11
wi13,131,MARSHALL,BIOL,PhyslNeuro,0,0,0,1,6,7,10,13,23,6,8,14,25,22,47,0,0,0,42,49,91
wi13,131,MARSHALL,CENG,Chem Engin,0,0,0,4,6,10,4,12,16,16,6,22,22,9,31,0,0,0,46,33,79
wi13,131,MARSHALL,CGS,CritGendSt,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2
wi13,131,MARSHALL,CHEM,Bioch/Chem,0,0,0,4,11,15,8,10,18,11,15,26,17,35,52,0,0,0,40,71,111
wi13,131,MARSHALL,CHEM,Bioinform,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,2
wi13,131,MARSHALL,CHEM,Chem Phys,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
wi13,131,MARSHALL,CHEM,Chemistry,0,0,0,3,3,6,1,5,6,7,3,10,10,7,17,0,0,0,21,18,39
wi13,131,MARSHALL,CHEM,Envir Chem,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,2
wi13,131,MARSHALL,CHEM,MolecSynth,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
wi13,131,MARSHALL,CHEM,Pharm Chem,0,0,0,3,4,7,3,8,11,3,12,15,15,21,36,0,0,0,24,45,69
wi13,131,MARSHALL,CHIN,Chinese St,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
wi13,131,MARSHALL,COGS,Cog Sci,0,0,0,2,2,4,0,7,7,4,4,8,4,6,10,0,0,0,10,19,29
wi13,131,MARSHALL,COGS,CogSc/ClAs,0,0,0,0,0,0,0,2,2,0,0,0,1,5,6,0,0,0,1,7,8
wi13,131,MARSHALL,COGS,CogSc/Comp,0,0,0,0,0,0,1,0,1,1,0,1,2,0,2,0,0,0,4,0,4
wi13,131,MARSHALL,COGS,CogSc/HCI,0,0,0,0,1,1,1,2,3,1,4,5,6,7,13,0,0,0,8,14,22
wi13,131,MARSHALL,COGS,CogSc/HCog,0,0,0,0,1,1,1,2,3,0,2,2,1,0,1,0,0,0,2,5,7
wi13,131,MARSHALL,COGS,CogSc/Neur,0,0,0,1,1,2,0,4,4,1,5,6,10,15,25,0,0,0,12,25,37
wi13,131,MARSHALL,COMM,Communic,0,0,0,3,13,16,0,7,7,12,52,64,17,62,79,0,0,0,32,134,166
wi13,131,MARSHALL,CSE,Comp Sci,0,0,0,14,4,18,30,6,36,37,3,40,40,17,57,0,0,0,121,30,151
wi13,131,MARSHALL,CSE,CompEngCSE,0,0,0,7,0,7,9,2,11,9,2,11,14,1,15,0,0,0,39,5,44
wi13,131,MARSHALL,CSE,CompScBinf,0,0,0,1,0,1,0,0,0,2,1,3,3,0,3,0,0,0,6,1,7
wi13,131,MARSHALL,ECE,CompEngECE,0,0,0,4,0,4,3,0,3,2,0,2,1,1,2,0,0,0,10,1,11
wi13,131,MARSHALL,ECE,Electr Eng,0,0,0,10,2,12,8,7,15,15,2,17,37,4,41,0,0,0,70,15,85
wi13,131,MARSHALL,ECE,EleEng&Soc,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
wi13,131,MARSHALL,ECE,Engin Phys,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
wi13,131,MARSHALL,ECON,Ec-Mth&Ecn,0,0,0,1,3,4,6,1,7,7,3,10,8,7,15,0,0,0,22,14,36
wi13,131,MARSHALL,ECON,Econ-MgtSc,0,0,0,6,9,15,8,5,13,36,29,65,51,37,88,0,0,0,101,80,181
wi13,131,MARSHALL,ECON,Economics,0,0,0,22,12,34,10,7,17,60,62,122,72,60,132,0,0,0,164,141,305
wi13,131,MARSHALL,ESYS,EnvSys(EB),0,0,0,1,0,1,1,2,3,3,5,8,6,21,27,0,0,0,11,28,39
wi13,131,MARSHALL,ESYS,EnvSys(EC),0,0,0,0,0,0,0,0,0,0,1,1,3,1,4,0,0,0,3,2,5
wi13,131,MARSHALL,ESYS,EnvSys(EP),0,0,0,0,0,0,1,0,1,1,1,2,1,3,4,0,0,0,3,4,7
wi13,131,MARSHALL,ESYS,EnvSys(ES),0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,2,3
wi13,131,MARSHALL,ETHN,Ethnic St,0,0,0,0,0,0,0,0,0,1,3,4,3,5,8,0,0,0,4,8,12
wi13,131,MARSHALL,HDP,Human Dev,0,0,0,0,0,0,0,1,1,1,5,6,6,33,39,0,0,0,7,39,46
wi13,131,MARSHALL,HDP,Pr-HumnDev,0,0,0,0,4,4,0,12,12,1,21,22,1,4,5,0,0,0,2,41,43
wi13,131,MARSHALL,HIST,History,0,0,0,0,1,1,1,0,1,11,5,16,18,16,34,0,0,0,30,22,52
wi13,131,MARSHALL,INTL,Int-5yrEC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
wi13,131,MARSHALL,INTL,IntSt-Anth,0,0,0,0,0,0,0,0,0,1,2,3,0,2,2,0,0,0,1,4,5
wi13,131,MARSHALL,INTL,IntSt-Econ,0,0,0,1,1,2,2,7,9,1,13,14,7,7,14,0,0,0,11,28,39
wi13,131,MARSHALL,INTL,IntSt-Hist,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,3
wi13,131,MARSHALL,INTL,IntSt-Ling,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,2,3
wi13,131,MARSHALL,INTL,IntSt-PolS,0,0,0,0,0,0,0,5,5,4,7,11,6,16,22,0,0,0,10,28,38
wi13,131,MARSHALL,INTL,IntSt-Soc,0,0,0,0,2,2,1,2,3,3,2,5,2,8,10,0,0,0,6,14,20
wi13,131,MARSHALL,JAPN,JapaneseSt,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
wi13,131,MARSHALL,JUDA,Judaic Stu,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
wi13,131,MARSHALL,LATI,LatinAm St,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2
wi13,131,MARSHALL,LING,Lang Stu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
wi13,131,MARSHALL,LING,Ling-CogLn,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3
wi13,131,MARSHALL,LING,Ling-LSoc,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,4,4
wi13,131,MARSHALL,LING,Linguistcs,0,0,0,0,0,0,0,0,0,2,2,4,4,4,8,0,0,0,6,6,12
wi13,131,MARSHALL,LIT,Ital Lit,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
wi13,131,MARSHALL,LIT,Lit/Compos,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
wi13,131,MARSHALL,LIT,Lit/CultSt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
wi13,131,MARSHALL,LIT,Lit/Engl,0,0,0,0,0,0,1,2,3,2,4,6,4,4,8,0,0,0,7,10,17
wi13,131,MARSHALL,LIT,Lit/World,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,2
wi13,131,MARSHALL,LIT,Lit/Writng,0,0,0,2,1,3,0,2,2,0,2,2,4,7,11,0,0,0,6,12,18
wi13,131,MARSHALL,LIT,Spanish Lt,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,2,3
wi13,131,MARSHALL,MAE,Aerosp Eng,0,0,0,0,0,0,4,0,4,6,1,7,13,6,19,0,0,0,23,7,30
wi13,131,MARSHALL,MAE,Engin Sci,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,3,1,4
wi13,131,MARSHALL,MAE,Envir Eng,0,0,0,4,2,6,4,1,5,5,1,6,8,4,12,0,0,0,21,8,29
wi13,131,MARSHALL,MAE,Mech Engin,0,0,0,1,0,1,6,0,6,7,2,9,31,8,39,0,0,0,45,10,55
wi13,131,MARSHALL,MATH,Appld Math,0,0,0,0,4,4,4,1,5,3,5,8,0,3,3,0,0,0,7,13,20
wi13,131,MARSHALL,MATH,Math/SecEd,0,0,0,0,0,0,0,0,0,0,1,1,3,2,5,0,0,0,3,3,6
wi13,131,MARSHALL,MATH,Mathematcs,0,0,0,3,3,6,2,3,5,1,5,6,5,5,10,0,0,0,11,16,27
wi13,131,MARSHALL,MATH,Mth-CompSc,0,0,0,0,0,0,0,0,0,1,1,2,3,0,3,0,0,0,4,1,5
wi13,131,MARSHALL,MATH,Mth-Mth&Ec,0,0,0,2,7,9,4,2,6,3,2,5,6,7,13,0,0,0,15,18,33
wi13,131,MARSHALL,MATH,Mth/ApldSc,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
wi13,131,MARSHALL,MATH,Pr-Math CS,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
wi13,131,MARSHALL,MATH,Prob&Stats,0,0,0,1,0,1,1,2,3,1,0,1,1,3,4,0,0,0,4,5,9
wi13,131,MARSHALL,MUS,Mu-CompArt,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2
wi13,131,MARSHALL,MUS,Music,0,0,0,0,0,0,0,0,0,2,0,2,3,2,5,0,0,0,5,2,7
wi13,131,MARSHALL,MUS,Music Hum,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
wi13,131,MARSHALL,NENG,NanoEng,0,0,0,1,1,2,10,1,11,4,1,5,9,1,10,0,0,0,24,4,28
wi13,131,MARSHALL,PHIL,Philosophy,0,0,0,0,0,0,1,0,1,1,0,1,6,2,8,0,0,0,8,2,10
wi13,131,MARSHALL,PHYS,Biophysics,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3,0,0,0,2,2,4
wi13,131,MARSHALL,PHYS,GenPys/SEd,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,2
wi13,131,MARSHALL,PHYS,Phy/ErthSc,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
wi13,131,MARSHALL,PHYS,Phys/Astro,0,0,0,1,0,1,0,0,0,2,0,2,1,0,1,0,0,0,4,0,4
wi13,131,MARSHALL,PHYS,Phys/Comp,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2
wi13,131,MARSHALL,PHYS,Physics,0,0,0,1,2,3,1,0,1,1,1,2,4,2,6,0,0,0,7,5,12
wi13,131,MARSHALL,POLI,Polit Sci,0,0,0,2,2,4,5,7,12,13,8,21,23,21,44,0,0,0,43,38,81
wi13,131,MARSHALL,POLI,PolSc-Amer,0,0,0,0,0,0,3,1,4,1,1,2,7,6,13,0,0,0,11,8,19
wi13,131,MARSHALL,POLI,PolSc-Comp,0,0,0,0,0,0,0,0,0,1,2,3,2,1,3,0,0,0,3,3,6
wi13,131,MARSHALL,POLI,PolSc-Intl,0,0,0,1,0,1,2,2,4,7,3,10,13,15,28,0,0,0,23,20,43
wi13,131,MARSHALL,POLI,PolSc-PLaw,0,0,0,1,5,6,4,3,7,2,7,9,8,2,10,0,0,0,15,17,32
wi13,131,MARSHALL,POLI,PolSc-PPol,0,0,0,0,0,0,3,1,4,4,2,6,1,1,2,0,0,0,8,4,12
wi13,131,MARSHALL,POLI,PolSc-Thry,0,0,0,0,0,0,0,0,0,2,2,4,1,1,2,0,0,0,3,3,6
wi13,131,MARSHALL,PSYC,Psychology,0,0,0,6,20,26,9,27,36,19,57,76,51,96,147,0,0,0,85,200,285
wi13,131,MARSHALL,SE,Engin Sci,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
wi13,131,MARSHALL,SE,Struct Eng,0,0,0,3,2,5,11,6,17,12,7,19,35,8,43,0,0,0,61,23,84
wi13,131,MARSHALL,SIO,Earth Sci,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,3,2,5
wi13,131,MARSHALL,SIO,Marine Bio,0,0,0,0,4,4,0,0,0,1,3,4,1,2,3,0,0,0,2,9,11
wi13,131,MARSHALL,SOC,SocAmSt,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,2
wi13,131,MARSHALL,SOC,SocCulCom,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3
wi13,131,MARSHALL,SOC,SocEconSoc,0,0,0,0,0,0,0,0,0,2,3,5,0,1,1,0,0,0,2,4,6
wi13,131,MARSHALL,SOC,SocIntlStu,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2
wi13,131,MARSHALL,SOC,Sociology,0,0,0,1,2,3,1,0,1,12,18,30,9,33,42,0,0,0,23,53,76
wi13,131,MARSHALL,SOC,SocLawSoc,0,0,0,0,0,0,0,0,0,1,1,2,0,5,5,0,0,0,1,6,7
wi13,131,MARSHALL,SOC,SocSciMed,0,0,0,0,1,1,0,0,0,2,3,5,4,5,9,0,0,0,6,9,15
wi13,131,MARSHALL,SOC,SocSolneq,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,0,0,0,5,5
wi13,131,MARSHALL,THEA,Dance,0,0,0,0,0,0,1,0,1,0,0,0,1,2,3,0,0,0,2,2,4
wi13,131,MARSHALL,THEA,Theatre,0,0,0,0,1,1,0,0,0,3,3,6,2,2,4,0,0,0,5,6,11
wi13,131,MARSHALL,UNAF,UndecHumAr,0,0,0,0,2,2,1,1,2,1,0,1,0,0,0,0,0,0,2,3,5
wi13,131,MARSHALL,UNAF,Undeclared,0,0,0,20,27,47,11,14,25,0,2,2,0,0,0,0,0,0,31,43,74
wi13,131,MARSHALL,UNAF,UndecPhysS,0,0,0,3,2,5,2,2,4,0,0,0,0,0,0,0,0,0,5,4,9
wi13,131,MARSHALL,UNAF,UndecSocSc,0,0,0,4,3,7,1,3,4,0,0,0,0,0,0,0,0,0,5,6,11
wi13,131,MARSHALL,USP,Urb Stu&Pl,0,0,0,0,0,0,0,2,2,4,4,8,8,15,23,0,0,0,12,21,33
wi13,131,MARSHALL,VIS,Art Hst/Cr,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,4,4
wi13,131,MARSHALL,VIS,Media,0,0,0,1,0,1,1,0,1,9,1,10,10,2,12,0,0,0,21,3,24
wi13,131,MARSHALL,VIS,Studio VA,0,0,0,1,0,1,0,0,0,1,2,3,0,6,6,0,0,0,2,8,10
wi13,131,MARSHALL,VIS,VA-CompArt,0,0,0,0,1,1,1,0,1,1,1,2,2,2,4,0,0,0,4,4,8
wi13,131,MUIR,ANTH,Anth-Arch,0,0,0,0,0,0,0,1,1,2,5,7,1,2,3,0,0,0,3,8,11
wi13,131,MUIR,ANTH,Anth-Biol,0,0,0,0,2,2,1,1,2,1,5,6,1,2,3,0,0,0,3,10,13
wi13,131,MUIR,ANTH,Anth-Soci,0,0,0,0,2,2,1,1,2,2,3,5,3,9,12,0,0,0,6,15,21
wi13,131,MUIR,BENG,Bioen:Binf,0,0,0,4,1,5,1,2,3,2,1,3,2,0,2,0,0,0,9,4,13
wi13,131,MUIR,BENG,Bioeng:PM,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0,0,0,5,1,6
wi13,131,MUIR,BENG,BioengBiot,0,0,0,0,0,0,6,2,8,2,3,5,8,5,13,0,0,0,16,10,26
wi13,131,MUIR,BENG,Bioengin,0,0,0,1,1,2,5,3,8,2,4,6,10,5,15,0,0,0,18,13,31
wi13,131,MUIR,BIOL,Bioc/CellB,0,0,0,3,4,7,14,17,31,11,7,18,28,36,64,0,0,0,56,64,120
wi13,131,MUIR,BIOL,BiolBioinf,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,2,3
wi13,131,MUIR,BIOL,Ec/Beh/Evo,0,0,0,1,0,1,4,3,7,3,4,7,3,15,18,0,0,0,11,22,33
wi13,131,MUIR,BIOL,Genl Biol,0,0,0,8,12,20,10,17,27,9,20,29,30,60,90,0,0,0,57,109,166
wi13,131,MUIR,BIOL,Human Bio,0,1,1,5,20,25,12,41,53,23,26,49,32,60,92,0,0,0,72,148,220
wi13,131,MUIR,BIOL,Microbiol,0,0,0,3,0,3,0,0,0,0,2,2,6,5,11,0,0,0,9,7,16
wi13,131,MUIR,BIOL,Molec Biol,0,0,0,4,2,6,4,4,8,1,8,9,7,5,12,0,0,0,16,19,35
wi13,131,MUIR,BIOL,PhyslNeuro,0,0,0,4,3,7,6,14,20,9,11,20,29,27,56,0,0,0,48,55,103
wi13,131,MUIR,CENG,Chem Engin,0,0,0,8,3,11,5,5,10,11,6,17,17,13,30,0,0,0,41,27,68
wi13,131,MUIR,CGS,CritGendSt,0,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,4,4
wi13,131,MUIR,CHEM,Bioch/Chem,0,0,0,3,2,5,6,12,18,12,16,28,27,18,45,0,0,0,48,48,96
wi13,131,MUIR,CHEM,Bioinform,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
wi13,131,MUIR,CHEM,Chem Educ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
wi13,131,MUIR,CHEM,Chem Phys,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
wi13,131,MUIR,CHEM,Chemistry,0,0,0,2,2,4,2,0,2,9,4,13,9,7,16,0,0,0,22,13,35
wi13,131,MUIR,CHEM,Envir Chem,0,0,0,0,0,0,2,2,4,0,0,0,2,1,3,0,0,0,4,3,7
wi13,131,MUIR,CHEM,MolecSynth,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,2,3
wi13,131,MUIR,CHEM,Pharm Chem,0,0,0,1,1,2,6,8,14,12,7,19,20,23,43,0,0,0,39,39,78
wi13,131,MUIR,CHIN,Chinese St,0,0,0,0,1,1,0,0,0,0,1,1,1,1,2,0,0,0,1,3,4
wi13,131,MUIR,COGS,Cog Sci,0,0,0,2,4,6,3,8,11,5,7,12,8,9,17,0,0,0,18,28,46
wi13,131,MUIR,COGS,CogSc/ClAs,0,0,0,0,0,0,0,0,0,0,4,4,0,7,7,0,0,0,0,11,11
wi13,131,MUIR,COGS,CogSc/Comp,0,0,0,0,0,0,0,0,0,2,1,3,2,0,2,0,0,0,4,1,5
wi13,131,MUIR,COGS,CogSc/HCI,0,0,0,0,0,0,1,2,3,3,4,7,6,9,15,0,0,0,10,15,25
wi13,131,MUIR,COGS,CogSc/HCog,0,0,0,0,0,0,0,1,1,0,2,2,1,2,3,0,0,0,1,5,6
wi13,131,MUIR,COGS,CogSc/Neur,0,0,0,1,2,3,1,3,4,2,8,10,15,25,40,0,0,0,19,38,57
wi13,131,MUIR,COMM,Communic,0,0,0,1,11,12,1,13,14,15,34,49,15,34,49,0,0,0,32,92,124
wi13,131,MUIR,CSE,Comp Sci,0,0,0,13,5,18,26,9,35,34,9,43,63,19,82,0,0,0,136,42,178
wi13,131,MUIR,CSE,CompEngCSE,0,0,0,1,0,1,12,1,13,8,2,10,15,1,16,0,0,0,36,4,40
wi13,131,MUIR,CSE,CompScBinf,0,0,0,0,1,1,1,1,2,3,0,3,3,0,3,0,0,0,7,2,9
wi13,131,MUIR,ECE,CompEngECE,0,0,0,4,0,4,3,0,3,2,0,2,3,0,3,0,0,0,12,0,12
wi13,131,MUIR,ECE,Electr Eng,0,0,0,12,0,12,12,2,14,13,6,19,28,5,33,0,0,0,65,13,78
wi13,131,MUIR,ECE,Engin Phys,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,3,0,3
wi13,131,MUIR,ECON,Ec-Mth&Ecn,0,0,0,1,2,3,6,3,9,6,2,8,5,3,8,0,0,0,18,10,28
wi13,131,MUIR,ECON,Econ-MgtSc,0,0,0,4,7,11,11,13,24,14,14,28,48,38,86,0,0,0,77,72,149
wi13,131,MUIR,ECON,Economics,0,0,0,10,11,21,10,16,26,43,32,75,63,25,88,0,0,0,126,84,210
wi13,131,MUIR,ESYS,EnvSys(EB),0,0,0,0,4,4,2,5,7,6,13,19,7,28,35,0,0,0,15,50,65
wi13,131,MUIR,ESYS,EnvSys(EC),0,0,0,1,0,1,0,1,1,0,0,0,1,1,2,0,0,0,2,2,4
wi13,131,MUIR,ESYS,EnvSys(EP),0,0,0,0,1,1,0,1,1,1,0,1,0,6,6,0,0,0,1,8,9
wi13,131,MUIR,ESYS,EnvSys(ES),0,0,0,1,0,1,2,0,2,0,0,0,2,2,4,0,0,0,5,2,7
wi13,131,MUIR,ETHN,Ethnic St,0,0,0,0,0,0,0,1,1,2,0,2,2,6,8,0,0,0,4,7,11
wi13,131,MUIR,HDP,Human Dev,0,0,0,0,0,0,0,0,0,2,8,10,5,27,32,0,0,0,7,35,42
wi13,131,MUIR,HDP,Pr-HumnDev,0,0,0,1,2,3,1,10,11,4,12,16,3,4,7,0,0,0,9,28,37
wi13,131,MUIR,HIST,History,0,0,0,2,1,3,3,0,3,4,7,11,10,6,16,0,0,0,19,14,33
wi13,131,MUIR,INTL,IntSt-Anth,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2
wi13,131,MUIR,INTL,IntSt-Econ,0,0,0,0,1,1,5,3,8,2,6,8,5,17,22,0,0,0,12,27,39
wi13,131,MUIR,INTL,IntSt-Hist,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
wi13,131,MUIR,INTL,IntSt-Ling,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,2
wi13,131,MUIR,INTL,IntSt-Lit,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
wi13,131,MUIR,INTL,IntSt-PolS,0,0,0,0,1,1,0,5,5,3,7,10,3,10,13,0,0,0,6,23,29
wi13,131,MUIR,INTL,IntSt-Soc,0,0,0,0,1,1,1,4,5,1,1,2,1,6,7,0,0,0,3,12,15
wi13,131,MUIR,ITAL,Italian St,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
wi13,131,MUIR,JAPN,JapaneseSt,0,0,0,0,0,0,0,1,1,0,0,0,3,1,4,0,0,0,3,2,5
wi13,131,MUIR,LATI,LatinAm St,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
wi13,131,MUIR,LING,Lang Stu,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,2
wi13,131,MUIR,LING,Ling-CogLn,0,0,0,0,0,0,2,2,4,0,1,1,1,3,4,0,0,0,3,6,9
wi13,131,MUIR,LING,Ling-LSoc,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,3,4
wi13,131,MUIR,LING,Linguistcs,0,0,0,0,0,0,0,2,2,2,0,2,7,2,9,0,0,0,9,4,13
wi13,131,MUIR,LIT,Lit/Compos,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2
wi13,131,MUIR,LIT,Lit/CultSt,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2
wi13,131,MUIR,LIT,Lit/Engl,0,0,0,0,0,0,0,0,0,3,6,9,2,11,13,0,0,0,5,17,22
wi13,131,MUIR,LIT,Lit/World,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
wi13,131,MUIR,LIT,Lit/Writng,0,0,0,1,5,6,0,4,4,2,5,7,8,9,17,0,0,0,11,23,34
wi13,131,MUIR,LIT,Pre-Lit/Wr,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
wi13,131,MUIR,LIT,Spanish Lt,0,0,0,0,0,0,0,2,2,1,2,3,1,2,3,0,0,0,2,6,8
wi13,131,MUIR,MAE,Aerosp Eng,0,0,0,1,0,1,6,0,6,6,2,8,18,4,22,0,0,0,31,6,37
